step K U E temp
0 2.179637e-21 -3.560272e-20 -3.342308e-20 3.157409e+02
1000 2.800017e-22 -4.106725e-20 -4.078724e-20 4.056088e+01
2000 3.219342e-23 -4.100343e-20 -4.097124e-20 4.663520e+00
3000 4.377429e-21 -4.086641e-20 -3.648898e-20 6.341118e+02
4000 2.402893e-21 -3.968636e-20 -3.728346e-20 3.480817e+02
5000 2.271819e-21 -3.614980e-20 -3.387798e-20 3.290943e+02
6000 1.934726e-21 -4.105548e-20 -3.912076e-20 2.802633e+02
7000 7.063215e-22 -3.795770e-20 -3.725138e-20 1.023173e+02
8000 3.780720e-21 -4.016547e-20 -3.638475e-20 5.476729e+02
9000 1.389971e-20 -3.796411e-20 -2.406440e-20 2.013504e+03
10000 2.286386e-25 -4.079271e-20 -4.079248e-20 3.312045e-02
11000 5.192777e-25 -3.945535e-20 -3.945483e-20 7.522226e-02
12000 3.495385e-22 -2.848477e-20 -2.813523e-20 5.063394e+01
13000 6.481833e-22 -4.091826e-20 -4.027008e-20 9.389545e+01
14000 1.092011e-21 -3.924754e-20 -3.815553e-20 1.581881e+02
15000 2.837827e-23 -3.730846e-20 -3.728008e-20 4.110859e+00
16000 2.963555e-21 -4.058826e-20 -3.762471e-20 4.292988e+02
17000 4.971980e-22 -4.029112e-20 -3.979392e-20 7.202381e+01
18000 1.163491e-20 -3.120596e-20 -1.957106e-20 1.685426e+03
19000 6.833080e-23 -4.094491e-20 -4.087658e-20 9.898359e+00
20000 3.112788e-21 -4.100586e-20 -3.789307e-20 4.509167e+02
21000 1.035443e-22 -4.107056e-20 -4.096702e-20 1.499936e+01
22000 1.973011e-21 -4.030202e-20 -3.832901e-20 2.858092e+02
23000 3.694715e-21 -4.107706e-20 -3.738235e-20 5.352142e+02
24000 1.056723e-22 -4.108444e-20 -4.097876e-20 1.530762e+01
25000 1.054128e-21 -4.106870e-20 -4.001458e-20 1.527004e+02
26000 7.350201e-21 -3.399831e-20 -2.664811e-20 1.064746e+03
27000 8.756832e-22 -4.106774e-20 -4.019206e-20 1.268510e+02
28000 1.406675e-20 -3.085866e-20 -1.679191e-20 2.037701e+03
29000 3.622889e-24 -3.664394e-20 -3.664032e-20 5.248096e-01
30000 4.234036e-21 -4.097179e-20 -3.673775e-20 6.133399e+02
31000 9.241734e-23 -4.046126e-20 -4.036884e-20 1.338752e+01
32000 5.142584e-22 -3.806314e-20 -3.754888e-20 7.449517e+01
33000 8.005331e-21 -3.591050e-20 -2.790517e-20 1.159648e+03
34000 2.539131e-22 -3.464077e-20 -3.438686e-20 3.678171e+01
35000 5.220387e-23 -3.954527e-20 -3.949307e-20 7.562222e+00
36000 1.235499e-21 -4.072963e-20 -3.949413e-20 1.789736e+02
37000 9.927374e-22 -4.107480e-20 -4.008206e-20 1.438074e+02
38000 3.956797e-21 -3.911366e-20 -3.515686e-20 5.731793e+02
39000 3.643910e-22 -4.033774e-20 -3.997335e-20 5.278546e+01
40000 2.280228e-22 -4.095232e-20 -4.072430e-20 3.303125e+01
41000 2.241994e-22 -3.810055e-20 -3.787635e-20 3.247740e+01
42000 8.523869e-21 -3.964337e-20 -3.111950e-20 1.234763e+03
43000 2.476797e-21 -2.997444e-20 -2.749764e-20 3.587873e+02
44000 4.770252e-21 -4.057079e-20 -3.580054e-20 6.910159e+02
45000 3.195983e-22 -3.914751e-20 -3.882791e-20 4.629682e+01
46000 2.667550e-23 -3.932109e-20 -3.929441e-20 3.864197e+00
47000 5.230655e-22 -4.109250e-20 -4.056943e-20 7.577096e+01
48000 4.108775e-21 -3.993749e-20 -3.582871e-20 5.951948e+02
49000 2.798689e-21 -3.828088e-20 -3.548219e-20 4.054165e+02
50000 4.381210e-21 -4.105189e-20 -3.667068e-20 6.346595e+02
51000 2.083246e-22 -3.956167e-20 -3.935334e-20 3.017778e+01
52000 6.434093e-21 -3.878597e-20 -3.235187e-20 9.320389e+02
53000 8.070861e-23 -3.372647e-20 -3.364576e-20 1.169140e+01
54000 3.095995e-21 -4.089418e-20 -3.779818e-20 4.484840e+02
55000 1.176233e-21 -4.091020e-20 -3.973396e-20 1.703884e+02
56000 2.539995e-26 -4.092276e-20 -4.092274e-20 3.679421e-03
